,L2_Ls_Rs_0,L2_Ls_Rs_1,L2_Re_Rs_0,L2_Re_Rs_1,L2_Le_Ls_0,L2_Le_Ls_1,L2_Rw_Re_0,L2_Rw_Re_1,L2_Lw_Le_0,L2_Lw_Le_1,L2_Rh_Rs_0,L2_Rh_Rs_1,L2_Lh_Ls_0,L2_Lh_Ls_1,L2_Lh_Rh_0,L2_Lh_Rh_1,L2_Rk_Rh_0,L2_Rk_Rh_1,L2_Lk_Lh_0,L2_Lk_Lh_1,L2_Ra_Rk_0,L2_Ra_Rk_1,L2_La_Lk_0,L2_La_Lk_1
0,-0.98639392,0.16439899,0.10468478,-0.99450545,-0.38870051,-0.92136416,0.0897267,-0.99596642,-0.06023525,-0.99818421,-0.14873358,-0.9888773,0.10653312,-0.99430915,-0.99890999,-0.04667804,-0.03760779,-0.99929258,0.02823732,-0.99960125,-0.0493902,-0.99877956,-0.04187939,-0.99912267
1,-0.98850576,0.15118323,0.13065332,-0.99142812,-0.40416385,-0.9146866,0.09688716,-0.99529537,-0.03416807,-0.9994161,-0.12797134,-0.99177787,0.11004191,-0.99392695,-0.99843151,-0.05598681,-0.03781078,-0.99928492,0.01704298,-0.99985476,-0.05935463,-0.99823696,-0.0669228,-0.99775816
2,-0.98923487,0.14633652,0.15437688,-0.98801203,-0.41007068,-0.91205375,0.1218913,-0.99254346,-0.03359447,-0.99943555,-0.11614411,-0.99323237,0.11746078,-0.99307752,-0.99843151,-0.05598681,-0.02701716,-0.99963497,0.0,0.0,-0.05935463,-0.99823696,-0.07998978,-0.99679568
3,-0.98823529,0.15294118,0.17820357,-0.98399364,-0.41592635,-0.9093983,0.16439899,-0.98639392,-0.11684125,-0.9931506,-0.1126389,-0.99363599,0.11746078,-0.99307752,-0.99843151,-0.05598681,-0.00523553,-0.99998629,-0.01648128,-0.99986417,-0.05704979,-0.99837133,-0.07573126,-0.99712826
4,-0.98910842,0.14718875,0.18096217,-0.98349006,-0.4329618,-0.90141227,0.25492597,-0.96696057,-0.19930915,-0.97993666,-0.11522734,-0.99333915,0.1197005,-0.99281005,-0.99778516,-0.06651901,0.03189865,-0.99949111,-0.01685154,-0.999858,-0.03066043,-0.99952986,-0.08304548,-0.99654576
5,-0.99006632,0.14060113,0.21440729,-0.97674434,-0.45011521,-0.89297049,0.30572641,-0.9521194,-0.28580512,-0.95828776,-0.12257465,-0.9924593,0.12360009,-0.99233211,-0.99830763,-0.05815384,0.03760779,-0.99929258,-0.02272141,-0.99974184,0.01935121,-0.99981275,-0.09053575,-0.99589321
6,-0.99437574,0.10590984,0.26311741,-0.96476382,-0.48307734,-0.87557768,0.34731436,-0.93774876,-0.37139068,-0.92847669,-0.13475945,-0.99087834,0.12670768,-0.9919401,-0.99820485,-0.05989229,0.03241539,-0.99947448,-0.02285117,-0.99973888,0.02613486,-0.99965843,-0.13598002,-0.99071158
7,-0.99783772,0.06572584,0.34496171,-0.93861676,-0.53995469,-0.84169408,0.38160267,-0.92432646,-0.46031716,-0.88775453,-0.14968869,-0.98873318,0.11248902,-0.99365297,-0.99954118,-0.03028913,0.01630218,-0.99986711,-0.02855977,-0.99959209,0.019996,-0.99980006,-0.16968836,-0.98549777
8,-0.99911209,0.04213123,0.41500518,-0.90981905,-0.59870472,-0.80096983,0.46339932,-0.88614958,-0.50845299,-0.86108975,-0.16951087,-0.98552832,0.10026734,-0.99496053,-0.99994686,-0.01030873,-0.0054347,-0.99998523,-0.01704298,-0.99985476,0.0067566,-0.99997717,-0.23162053,-0.97280621
9,-0.99971667,0.02380278,0.50194921,-0.8648971,-0.64811863,-0.76153939,0.55279474,-0.83331745,-0.59023419,-0.80723206,-0.17537677,-0.98450139,0.1061168,-0.99435367,-0.99978751,-0.02061418,-0.03801598,-0.99927713,-0.04566659,-0.99895674,0.0067566,-0.99997717,-0.23786873,-0.97129731
10,-0.99971327,0.02394523,0.5804753,-0.81427785,-0.70291041,-0.71127839,0.693291,-0.72065775,-0.67490923,-0.73790076,-0.17606762,-0.98437807,0.1022284,-0.99476095,-0.99952208,-0.03091305,-0.03843312,-0.99926117,-0.05872202,-0.99827437,-0.01342161,-0.99990993,-0.24413092,-0.96974228
11,-0.99956263,0.02957286,0.68562869,-0.72795144,-0.77039432,-0.63756771,0.78693856,-0.61703137,-0.77168539,-0.63600444,-0.18136759,-0.98341537,0.1108661,-0.99383535,-0.99978306,-0.02082881,-0.03368873,-0.99943237,-0.08255745,-0.99658631,-0.02613486,-0.99965843,-0.2456588,-0.96935636
12,-0.99886814,0.04756515,0.76898015,-0.63927266,-0.82926643,-0.55885346,0.85675811,-0.51571847,-0.8892878,-0.45734801,-0.17960381,-0.98373903,0.10780183,-0.9941724,0.0,0.0,-0.03350074,-0.99943869,-0.08304548,-0.99654576,-0.03245043,-0.99947335,-0.26764386,-0.96351791
13,-0.99856813,0.05349472,0.86768639,-0.49711199,-0.89442719,-0.4472136,0.92131686,-0.38881262,-0.93489851,-0.35491517,-0.17168619,-0.98515169,0.11130408,-0.9937864,0.0,0.0,-0.03387885,-0.99942595,-0.12476593,-0.9921862,-0.0256326,-0.99967143,-0.25027638,-0.96817443
14,-0.99825394,0.05906828,0.9050237,-0.42536114,-0.92847669,-0.37139068,0.96594805,-0.25873609,-0.96244968,-0.27146017,-0.19141467,-0.98150926,0.09950372,-0.99503719,-0.99994686,0.01030873,0.01155992,-0.99993318,-0.08893194,-0.99603771,-0.00624988,-0.99998047,-0.25321472,-0.9674101
15,-0.99798466,0.06345567,0.93489851,-0.35491517,-0.95358267,-0.30113137,0.97618706,-0.21693046,-0.97996303,-0.19917948,-0.16771476,-0.98583556,0.13703485,-0.99056623,-0.99994686,-0.01030873,0.01733843,-0.99984968,-0.1018768,-0.99479702,0.01257762,-0.9999209,-0.21486178,-0.97664447
16,-0.99811713,0.06133681,0.96152395,-0.27472113,-0.9701425,-0.24253563,0.9776685,-0.21015304,-0.99073267,-0.13582625,-0.15974754,-0.9871579,0.15814093,-0.98741655,-0.99918475,-0.0403711,0.04042935,-0.9991824,-0.0725357,-0.99736582,0.02530835,-0.99967969,-0.20863847,-0.97799284
17,-0.99809597,0.06168009,0.97496455,-0.22236034,-0.98248652,-0.18633365,0.97222364,-0.23405384,-0.99589321,-0.09053575,-0.15052844,-0.98860568,0.15320836,-0.98819391,-0.99921668,-0.03957294,0.05770714,-0.99833355,-0.07854447,-0.99691061,0.0518781,-0.99865342,-0.17601626,-0.98438726
18,-0.99837133,0.05704979,0.98495702,-0.17279948,-0.98906327,-0.14749189,0.98663747,-0.16293096,-0.99945404,-0.0330398,-0.15326942,-0.98818444,0.1366374,-0.99062113,-0.99824012,-0.05930139,0.09779487,-0.99520659,-0.07854447,-0.99691061,0.10676874,-0.99428388,-0.177153,-0.98418332
19,-0.99868017,0.05136069,0.98776297,-0.15596257,-0.99174283,-0.12824261,0.99321155,-0.11632207,-0.99996528,-0.00833304,-0.14873358,-0.9888773,0.13715306,-0.99054987,-0.9988007,-0.04896082,0.12687335,-0.99191892,-0.084039,-0.99646247,0.19738124,-0.98032681,-0.16968836,-0.98549777
20,-0.99866498,0.05165509,0.98960833,-0.14378924,-0.98867585,-0.15006687,0.99660853,-0.08228878,-0.99996153,-0.00877159,-0.14814466,-0.9889657,0.13341201,-0.99106066,-0.99923195,-0.03918557,0.18604337,-0.98254153,-0.07854447,-0.99691061,0.26203567,-0.96505819,-0.18232243,-0.9832388
21,-0.99911209,0.04213123,0.99045965,-0.13780308,-0.99201704,-0.12610386,0.99603771,-0.08893194,-0.99965991,-0.02607808,-0.14309054,-0.9897096,0.13015743,-0.99149334,-0.99951208,-0.03123475,0.2163114,-0.97632442,-0.13295539,-0.99112202,0.32006597,-0.94739526,-0.20110376,-0.97956994
22,-0.99911209,0.04213123,0.99303524,-0.11781774,-0.99291694,-0.11881057,0.99420705,-0.10748184,-0.99916123,-0.04094923,-0.16503616,-0.98628752,0.11169968,-0.99374201,0.0,0.0,0.28627571,-0.95814728,-0.15751791,-0.98751613,0.28855096,-0.95746454,-0.24253563,-0.9701425
23,-0.99847914,0.05513075,0.99356073,-0.11330079,-0.99367118,-0.11232805,0.99459983,-0.10378433,-0.99778516,-0.06651901,-0.19314379,-0.98117046,0.07344452,-0.9972993,-0.99858833,0.0531164,0.29450817,-0.95564896,-0.19494445,-0.98081428,0.2564347,-0.96656156,-0.28965784,-0.95713026
24,-0.99909033,0.0426441,0.99617472,-0.08738375,-0.99821503,-0.05972227,0.99344738,-0.11429041,-0.99495406,-0.1003315,-0.20926923,-0.97785806,0.05460591,-0.99850798,-0.99647304,0.08391352,0.28620605,-0.95816809,-0.26515648,-0.96420539,0.19611614,-0.98058068,-0.30294314,-0.95300863
25,-0.99884075,0.0481369,0.99684327,-0.0793946,-0.99830294,-0.05823434,0.99199791,-0.12625428,-0.99348007,-0.11400591,-0.22625966,-0.97406702,0.04326653,-0.99906357,-0.99654576,0.08304548,0.25842851,-0.96603039,-0.31806215,-0.94806987,0.16547222,-0.98621445,-0.32368768,-0.94616398
26,-0.99827437,0.05872202,0.99700371,-0.07735374,-0.99758909,-0.0693975,0.99199791,-0.12625428,-0.99337293,-0.11493571,-0.24707478,-0.96899641,0.03148045,-0.99950437,-0.9974587,0.07124705,0.25954053,-0.96573222,-0.32542295,-0.94556856,0.14703307,-0.98913158,-0.40613847,-0.91381155
27,-0.99783772,0.06572584,0.99877284,-0.04952593,-0.99968238,-0.02520208,0.98977037,-0.1426696,-0.99427803,-0.10682326,-0.24344474,-0.96991477,0.01190392,-0.99992915,-0.99513426,0.09852815,0.26106194,-0.96532205,-0.37346687,-0.92764352,0.13571882,-0.9907474,-0.43508702,-0.90038841
28,-0.99603771,0.08893194,0.99969279,-0.02478577,-0.99967697,-0.02541552,0.98887207,-0.14876836,-0.9964283,-0.08444308,-0.24161856,-0.97037131,0.01568434,-0.99987699,-0.99612985,0.08789381,0.24542187,-0.96941637,-0.38963999,-0.92096725,0.18184808,-0.98332664,-0.42220554,-0.90650013
29,-0.99549547,0.09480909,0.99986565,-0.01639124,-0.99985393,-0.01709152,0.99252618,-0.12203191,-0.99821503,-0.05972227,-0.22859994,-0.97352045,0.02343107,-0.99972545,-0.9977425,0.06715575,0.23107243,-0.97293655,-0.39250476,-0.91974997,0.21045626,-0.97760327,-0.3855127,-0.92270253
30,-0.99544173,0.09537166,0.99970746,-0.02418647,-0.99964777,-0.02653932,0.99188166,-0.12716432,-0.99767052,-0.06821679,-0.21357892,-0.97692581,0.03123475,-0.99951208,-0.99778516,0.06651901,0.21821388,-0.97590097,-0.39894383,-0.91697537,0.23464053,-0.97208221,-0.36926748,-0.92932316
31,-0.99497504,0.10012327,0.99951208,-0.03123475,-0.99927517,-0.03806763,0.99137043,-0.1310903,-0.99737639,-0.07239022,-0.17746553,-0.98412702,0.0548194,-0.99849629,-0.99877688,0.0494444,0.19726557,-0.98035009,-0.3939193,-0.91914503,0.28075207,-0.95978033,-0.35245499,-0.93582877
32,-0.9950982,0.09889175,0.99920096,-0.03996804,-0.99882383,-0.04848659,0.99227788,-0.12403473,-0.9974587,-0.07124705,-0.15174898,-0.98841906,0.09053575,-0.99589321,-0.99921668,0.03957294,0.18357341,-0.983006,-0.37139068,-0.92847669,0.30267199,-0.95309478,-0.35245499,-0.93582877
33,-0.99563423,0.09334071,0.9978215,-0.06597167,-0.99778516,-0.06651901,0.99214908,-0.12506081,-0.99749841,-0.07068886,-0.13216372,-0.9912279,0.1061168,-0.99435367,-0.999804,0.0197981,0.18464815,-0.98280469,-0.3609941,-0.9325681,0.29899937,-0.95425331,-0.34910902,-0.93708211
34,-0.99624059,0.08662962,0.99733372,-0.07297564,-0.99660853,-0.08228878,0.99201704,-0.12610386,-0.99563423,-0.09334071,-0.13566354,-0.99075497,0.1061168,-0.99435367,-0.999804,0.0197981,0.19039189,-0.98170817,-0.35046117,-0.93657726,0.29899937,-0.95425331,-0.35650648,-0.93429285
35,-0.99679568,0.07998978,0.99665752,-0.08169324,-0.99420705,-0.10748184,0.99174283,-0.12824261,-0.99368672,-0.11219044,-0.13912943,-0.9902742,0.11000033,-0.99393155,-0.99980006,0.019996,0.19611614,-0.98058068,-0.3426917,-0.93944792,0.29719467,-0.95481691,-0.36816084,-0.92976212
36,-0.99683469,0.07950215,0.99589321,-0.09053575,-0.98977037,-0.1426696,0.99160041,-0.12933918,-0.99368672,-0.11219044,-0.14198929,-0.98986819,0.10570369,-0.99439767,-0.99955916,0.02968988,0.19726557,-0.98035009,-0.3374613,-0.9413394,0.30113137,-0.95358267,-0.36274806,-0.93188725
37,-0.99733372,0.07297564,0.99427803,-0.10682326,-0.98867585,-0.15006687,0.99254346,-0.1218913,-0.99252618,-0.12203191,-0.14537773,-0.98937623,0.10570369,-0.99439767,-0.99955916,0.02968988,0.19726557,-0.98035009,-0.34079932,-0.94013607,0.29934007,-0.95414649,-0.35940156,-0.933183
38,-0.99730104,0.07342094,0.99348007,-0.11400591,-0.98754947,-0.15730876,0.99130435,-0.13158907,-0.99240354,-0.12302523,-0.14537773,-0.98937623,0.09833531,-0.99515334,-0.99923195,0.03918557,0.20300045,-0.97917864,-0.33373875,-0.94266561,0.29364678,-0.955914,-0.35940156,-0.933183
39,-0.99733372,0.07297564,0.99240354,-0.12302523,-0.98733037,-0.1586781,0.99130435,-0.13158907,-0.99252618,-0.12203191,-0.14932714,-0.98878785,0.09833531,-0.99515334,-0.99923195,0.03918557,0.20300045,-0.97917864,-0.33892638,-0.9408129,0.29364678,-0.955914,-0.3538921,-0.93528626
40,-0.99775816,0.0669228,0.99137043,-0.1310903,-0.98591396,-0.16725326,0.99012398,-0.14019455,-0.99252618,-0.12203191,-0.14873358,-0.9888773,0.09795189,-0.99519115,-0.99956775,0.02939905,0.20871452,-0.97797661,-0.34079932,-0.94013607,0.28792207,-0.95765384,-0.35181182,-0.93607075
41,-0.99773066,0.06733152,0.99137043,-0.1310903,-0.98615704,-0.16581402,0.99029398,-0.13898863,-0.99137043,-0.1310903,-0.15266093,-0.98827863,0.0940692,-0.99556566,-0.99955916,0.02968988,0.2200783,-0.97548221,-0.34079932,-0.94013607,0.28216632,-0.9593655,-0.3538921,-0.93528626
42,-0.99775816,0.0669228,0.99137043,-0.1310903,-0.98615704,-0.16581402,0.98887207,-0.14876836,-0.99137043,-0.1310903,-0.15205718,-0.9883717,0.0940692,-0.99556566,-0.99923195,0.03918557,0.21566168,-0.97646815,-0.33892638,-0.9408129,0.28216632,-0.9593655,-0.3538921,-0.93528626
43,-0.99775816,0.0669228,0.99043072,-0.13801084,-0.98615704,-0.16581402,0.98776297,-0.15596257,-0.99150953,-0.13003404,-0.15205718,-0.9883717,0.0940692,-0.99556566,-0.99923195,0.03918557,0.21566168,-0.97646815,-0.33892638,-0.9408129,0.28216632,-0.9593655,-0.3538921,-0.93528626
44,-0.99775816,0.0669228,0.99043072,-0.13801084,-0.98615704,-0.16581402,0.98639392,-0.16439899,-0.99252618,-0.12203191,-0.15205718,-0.9883717,0.0940692,-0.99556566,-0.99923195,0.03918557,0.21566168,-0.97646815,-0.33892638,-0.9408129,0.28216632,-0.9593655,-0.3538921,-0.93528626
45,-0.99775816,0.0669228,0.99043072,-0.13801084,-0.98615704,-0.16581402,0.98495702,-0.17279948,-0.99252618,-0.12203191,-0.15145814,-0.98846367,0.09370354,-0.99560014,-0.99923195,0.03918557,0.2226614,-0.97489584,-0.34079932,-0.94013607,0.27637995,-0.96104845,-0.3538921,-0.93528626
46,-0.99775816,0.0669228,0.98929036,-0.14596087,-0.98615704,-0.16581402,0.98345319,-0.18116243,-0.99252618,-0.12203191,-0.15145814,-0.98846367,0.09370354,-0.99560014,-0.99923195,0.03918557,0.2226614,-0.97489584,-0.3426917,-0.93944792,0.27637995,-0.96104845,-0.35181182,-0.93607075
47,-0.99775816,0.0669228,0.98808912,-0.15388273,-0.98615704,-0.16581402,0.98469571,-0.17428243,-0.99252618,-0.12203191,-0.14756033,-0.98905306,0.09757142,-0.99522853,-0.99923195,0.03918557,0.21693046,-0.97618706,-0.34789042,-0.9375352,0.27637995,-0.96104845,-0.34975417,-0.93684151
48,-0.9981234,0.06123456,0.98527146,-0.17099753,-0.98615704,-0.16581402,0.98469571,-0.17428243,-0.99252618,-0.12203191,-0.14309054,-0.9897096,0.09757142,-0.99522853,-0.99923195,0.03918557,0.21693046,-0.97618706,-0.34789042,-0.9375352,0.27637995,-0.96104845,-0.34975417,-0.93684151
49,-0.9981234,0.06123456,0.98478356,-0.17378533,-0.98639392,-0.16439899,0.98257025,-0.18589167,-0.99240354,-0.12302523,-0.14252983,-0.98979051,0.09757142,-0.99522853,-0.9988007,0.04896082,0.21821388,-0.97590097,-0.34789042,-0.9375352,0.27805808,-0.96056426,-0.34975417,-0.93684151
50,-0.99814616,0.06086257,0.9830603,-0.18328243,-0.98754947,-0.15730876,0.98415239,-0.17732476,-0.99252618,-0.12203191,-0.14309054,-0.9897096,0.10143489,-0.99484218,-0.99923195,0.03918557,0.21821388,-0.97590097,-0.34982355,-0.93681561,0.27805808,-0.96056426,-0.35521776,-0.93478358
51,-0.99814616,0.06086257,0.98090456,-0.1944897,-0.98639392,-0.16439899,0.98226032,-0.18752243,-0.99337293,-0.11493571,-0.14309054,-0.9897096,0.10143489,-0.99484218,-0.99923195,0.03918557,0.21821388,-0.97590097,-0.34982355,-0.93681561,0.27805808,-0.96056426,-0.35521776,-0.93478358
52,-0.99814616,0.06086257,0.98024856,-0.19776945,-0.98639392,-0.16439899,0.98023327,-0.19784525,-0.99348007,-0.11400591,-0.14309054,-0.9897096,0.10143489,-0.99484218,-0.99923195,0.03918557,0.21821388,-0.97590097,-0.34982355,-0.93681561,0.27805808,-0.96056426,-0.35521776,-0.93478358
53,-0.99814616,0.06086257,0.97955853,-0.20115934,-0.98662482,-0.16300758,0.97618706,-0.21693046,-0.99358464,-0.11309093,-0.14698055,-0.98913938,0.09757142,-0.99522853,-0.99923195,0.03918557,0.22397521,-0.97459484,-0.34460378,-0.93874823,0.27805808,-0.96056426,-0.35521776,-0.93478358
54,-0.99849759,0.0547956,0.97598159,-0.21785303,-0.98662482,-0.16300758,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.14640526,-0.9892247,0.09757142,-0.99522853,-0.99923195,0.03918557,0.22397521,-0.97459484,-0.34460378,-0.93874823,0.27805808,-0.96056426,-0.35521776,-0.93478358
55,-0.99849759,0.0547956,0.97598159,-0.21785303,-0.98662482,-0.16300758,0.98058068,-0.19611614,-0.99358464,-0.11309093,-0.14640526,-0.9892247,0.10143489,-0.99484218,-0.99921668,0.03957294,0.22971316,-0.97325838,-0.35501094,-0.93486215,0.27221188,-0.96223734,-0.34975417,-0.93684151
56,-0.99849759,0.0547956,0.97598159,-0.21785303,-0.98662482,-0.16300758,0.98058068,-0.19611614,-0.99358464,-0.11309093,-0.14640526,-0.9892247,0.10143489,-0.99484218,-0.99921668,0.03957294,0.22971316,-0.97325838,-0.35501094,-0.93486215,0.27221188,-0.96223734,-0.34975417,-0.93684151
57,-0.99849759,0.0547956,0.97780241,-0.20952909,-0.98662482,-0.16300758,0.9788321,-0.20466489,-0.99368672,-0.11219044,-0.14640526,-0.9892247,0.10143489,-0.99484218,-0.99921668,0.03957294,0.22836934,-0.97357457,-0.35501094,-0.93486215,0.27387979,-0.96176393,-0.34975417,-0.93684151
58,-0.99849759,0.0547956,0.97780241,-0.20952909,-0.98662482,-0.16300758,0.9788321,-0.20466489,-0.99276273,-0.12009227,-0.14640526,-0.9892247,0.10143489,-0.99484218,-0.99921668,0.03957294,0.22836934,-0.97357457,-0.34982355,-0.93681561,0.27387979,-0.96176393,-0.35521776,-0.93478358
59,-0.99849759,0.0547956,0.97780241,-0.20952909,-0.98662482,-0.16300758,0.9788321,-0.20466489,-0.99276273,-0.12009227,-0.14640526,-0.9892247,0.10143489,-0.99484218,-0.99921668,0.03957294,0.22836934,-0.97357457,-0.34982355,-0.93681561,0.27387979,-0.96176393,-0.35521776,-0.93478358
60,-0.99849759,0.0547956,0.97780241,-0.20952909,-0.98521175,-0.17134117,0.97845444,-0.20646286,-0.99358464,-0.11309093,-0.1458344,-0.98930902,0.10143489,-0.99484218,-0.99877688,0.0494444,0.2226614,-0.97489584,-0.35501094,-0.93486215,0.28147357,-0.95956898,-0.34975417,-0.93684151
61,-0.99847914,0.05513075,0.97818085,-0.20775522,-0.98345319,-0.18116243,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.14252983,-0.98979051,0.09757142,-0.99522853,-0.99923195,0.03918557,0.22136251,-0.97519159,-0.34982355,-0.93681561,0.28147357,-0.95956898,-0.34771879,-0.93759887
62,-0.99847914,0.05513075,0.97818085,-0.20775522,-0.98345319,-0.18116243,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.14197345,-0.98987047,0.09757142,-0.99522853,-0.9988007,0.04896082,0.2226614,-0.97489584,-0.34982355,-0.93681561,0.28147357,-0.95956898,-0.35315958,-0.9355631
63,-0.99847914,0.05513075,0.97638994,-0.21601547,-0.98157015,-0.19110215,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.14197345,-0.98987047,0.09757142,-0.99522853,-0.9988007,0.04896082,0.2226614,-0.97489584,-0.34982355,-0.93681561,0.28147357,-0.95956898,-0.35112344,-0.93632918
64,-0.99847914,0.05513075,0.97638994,-0.21601547,-0.98157015,-0.19110215,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.1458344,-0.98930902,0.09757142,-0.99522853,-0.99877688,0.0494444,0.22836934,-0.97357457,-0.34982355,-0.93681561,0.27975584,-0.96007118,-0.35112344,-0.93632918
65,-0.9981234,0.06123456,0.97780241,-0.20952909,-0.98157015,-0.19110215,0.97845444,-0.20646286,-0.99358464,-0.11309093,-0.14640526,-0.9892247,0.09757142,-0.99522853,-0.99877688,0.0494444,0.22836934,-0.97357457,-0.35501094,-0.93486215,0.27975584,-0.96007118,-0.34570536,-0.93834312
66,-0.99810023,0.06161113,0.97638994,-0.21601547,-0.98316642,-0.18271234,0.98023327,-0.19784525,-0.99358464,-0.11309093,-0.14309054,-0.9897096,0.09757142,-0.99522853,-0.99921668,0.03957294,0.22836934,-0.97357457,-0.35698479,-0.9341102,0.27975584,-0.96007118,-0.34371356,-0.93907454
67,-0.99770265,0.06774524,0.97598159,-0.21785303,-0.98316642,-0.18271234,0.97845444,-0.20646286,-0.99437066,-0.10595753,-0.14365564,-0.98962774,0.09757142,-0.99522853,-0.99921668,0.03957294,0.23542725,-0.97189197,-0.35698479,-0.9341102,0.27221188,-0.96223734,-0.34371356,-0.93907454
68,-0.99726775,0.07387169,0.97598159,-0.21785303,-0.98469571,-0.17428243,0.97683929,-0.21397432,-0.99348007,-0.11400591,-0.14365564,-0.98962774,0.09719389,-0.99526547,-0.99921668,0.03957294,0.24678206,-0.96907101,-0.35897908,-0.93334561,0.26203567,-0.96505819,-0.34371356,-0.93907454
69,-0.99679568,0.07998978,0.97556268,-0.21972132,-0.98469571,-0.17428243,0.9772595,-0.21204687,-0.99348007,-0.11400591,-0.14365564,-0.98962774,0.09719389,-0.99526547,-0.99877688,0.0494444,0.24822968,-0.9687012,-0.36215974,-0.93211605,0.26203567,-0.96505819,-0.34025248,-0.94033412
70,-0.99675595,0.0804834,0.97364675,-0.2280614,-0.98495702,-0.17279948,0.97913384,-0.20321646,-0.99337293,-0.11493571,-0.14365564,-0.98962774,0.09334071,-0.99563423,-0.99877688,0.0494444,0.2524219,-0.96761727,-0.36215974,-0.93211605,0.25766265,-0.96623494,-0.34025248,-0.94033412
71,-0.9962866,0.08609884,0.97513286,-0.2216211,-0.98469571,-0.17428243,0.9772595,-0.21204687,-0.99337293,-0.11493571,-0.14756033,-0.98905306,0.09298066,-0.99566791,-0.99877688,0.0494444,0.25389813,-0.96723097,-0.36417424,-0.93133084,0.25766265,-0.96623494,-0.34025248,-0.94033412
72,-0.99624059,0.08662962,0.97556268,-0.21972132,-0.98469571,-0.17428243,0.97683929,-0.21397432,-0.99337293,-0.11493571,-0.14309054,-0.9897096,0.09298066,-0.99566791,-0.99824012,0.05930139,0.25539112,-0.96683782,-0.36933562,-0.92929608,0.25927604,-0.96580326,-0.33476505,-0.94230163
73,-0.99624059,0.08662962,0.97556268,-0.21972132,-0.98316642,-0.18271234,0.9743912,-0.22485951,-0.99337293,-0.11493571,-0.14309054,-0.9897096,0.08879515,-0.99604991,-0.9988007,0.04896082,0.25539112,-0.96683782,-0.36620953,-0.93053242,0.25927604,-0.96580326,-0.33476505,-0.94230163
74,-0.99624059,0.08662962,0.97513286,-0.2216211,-0.98316642,-0.18271234,0.9743912,-0.22485951,-0.99337293,-0.11493571,-0.14309054,-0.9897096,0.08879515,-0.99604991,-0.9988007,0.04896082,0.25539112,-0.96683782,-0.36620953,-0.93053242,0.25766265,-0.96623494,-0.34025248,-0.94033412
75,-0.99619372,0.08716695,0.97513286,-0.2216211,-0.98316642,-0.18271234,0.9743912,-0.22485951,-0.99337293,-0.11493571,-0.13864784,-0.99034175,0.08879515,-0.99604991,-0.99827437,0.05872202,0.25690116,-0.96643768,-0.36620953,-0.93053242,0.25766265,-0.96623494,-0.34025248,-0.94033412
76,-0.99671547,0.08098313,0.97271038,-0.23202266,-0.98316642,-0.18271234,0.97341717,-0.22903933,-0.99326314,-0.1158807,-0.14197345,-0.98987047,0.08879515,-0.99604991,-0.99824012,0.05930139,0.26260062,-0.96490461,-0.37139068,-0.92847669,0.25927604,-0.96580326,-0.33476505,-0.94230163
77,-0.99719931,0.07478995,0.97066407,-0.24043972,-0.98316642,-0.18271234,0.97341717,-0.22903933,-0.99227788,-0.12403473,-0.14142136,-0.98994949,0.08879515,-0.99604991,-0.99824012,0.05930139,0.26415687,-0.96447973,-0.3755645,-0.92679626,0.25766265,-0.96623494,-0.33089627,-0.94366713
78,-0.99770265,0.06774524,0.97066407,-0.24043972,-0.98345319,-0.18116243,0.97341717,-0.22903933,-0.99108183,-0.1332547,-0.14910792,-0.98882093,0.08144063,-0.99667819,-0.99830763,0.05815384,0.26415687,-0.96447973,-0.38164941,-0.92430716,0.26865759,-0.96323574,-0.31247559,-0.94992579
79,-0.9981234,0.06123456,0.97271038,-0.23202266,-0.98218874,-0.18789698,0.9743912,-0.22485951,-0.99227788,-0.12403473,-0.16503616,-0.98628752,0.06986775,-0.99755626,-0.99924678,0.0388057,0.27552971,-0.96129256,-0.38963999,-0.92096725,0.300506,-0.95377992,-0.29318996,-0.95605421
80,-0.99807663,0.06199234,0.97117229,-0.23837865,-0.97818085,-0.20775522,0.9783497,-0.20695859,-0.99358464,-0.11309093,-0.17068629,-0.98532542,0.06142227,-0.99811187,-0.99921668,0.03957294,0.28900459,-0.95732771,-0.42579704,-0.9048187,0.3363364,-0.94174191,-0.24886078,-0.96853927
81,-0.99802808,0.06276906,0.97064568,-0.24051397,-0.98091909,-0.1944164,0.97913384,-0.20321646,-0.99276273,-0.12009227,-0.17134117,-0.98521175,0.04993762,-0.99875234,-0.99956775,0.02939905,0.30717876,-0.95165183,-0.4400632,-0.8979668,0.35544782,-0.93469612,-0.20145691,-0.97949738
82,-0.99905616,0.04343722,0.9701425,-0.24253563,-0.98662482,-0.16300758,0.97955853,-0.20115934,-0.99240354,-0.12302523,-0.17820357,-0.98399364,0.04243279,-0.99909932,-0.99981514,0.01922721,0.33979356,-0.94050004,-0.44242424,-0.89680588,0.37027041,-0.92892401,-0.13354477,-0.99104278
83,-0.99931483,0.03701166,0.97453634,-0.2242296,-0.98776297,-0.15596257,0.97818085,-0.20775522,-0.99337293,-0.11493571,-0.18870455,-0.98203391,0.03472807,-0.9993968,-0.99981514,0.01922721,0.36508753,-0.9309732,-0.45925852,-0.88830266,0.40014159,-0.91645333,-0.07074429,-0.99749448
